datasetnum,channel,freq,mean_power_over_segments,mean_powerDensity_over_segments,epoch_length_seconds,segment_length_seconds,segments_overlap_proportion,segment_count,consecutive_ROI_count,guaranteed_ROI_segment_coverage_seconds,frequency_true_resolution_calculation,arb_energy_over_segments,arb_energy_over_segments_per_ROI_seconds,mean_power_over_segments_times_ROI_seconds,arb_energyDensity_over_segments,arb_energyDensity_over_segments_per_ROI_seconds,mean_powerDensity_over_segments_times_ROI_seconds,lengths_ROI_Seconds
37,C4A1 EEG,28.8,0.02566385,0.08571727,30,5,0.9,32733,23,16458.5,0.2,840.0549,0.05100516,422.6837,2805.783,0.1703572,1411.763,16470
37,C4A1 EEG,29,0.02431008,0.08119568,30,5,0.9,32733,23,16458.5,0.2,795.742,0.04831463,400.3871,2657.778,0.1613709,1337.293,16470
37,C4A1 EEG,29.2,0.02367171,0.07906351,30,5,0.9,32733,23,16458.5,0.2,774.8461,0.04704591,389.8731,2587.986,0.1571333,1302.176,16470
37,C4A1 EEG,29.4,0.02377541,0.07940985,30,5,0.9,32733,23,16458.5,0.2,778.2403,0.04725199,391.5809,2599.323,0.1578217,1307.88,16470
37,C4A1 EEG,29.6,0.02276452,0.07603349,30,5,0.9,32733,23,16458.5,0.2,745.151,0.04524293,374.9316,2488.804,0.1511114,1252.272,16470
37,C4A1 EEG,29.8,0.02201773,0.0735392,30,5,0.9,32733,23,16458.5,0.2,720.7062,0.04375873,362.6319,2407.159,0.1461541,1211.191,16470
37,C4A1 EEG,30,0.02193146,0.07325107,30,5,0.9,32733,23,16458.5,0.2,717.8824,0.04358727,361.2111,2397.727,0.1455815,1206.445,16470
38,C3A2 EEG,0.6,36.38089,121.5122,30,5,0.9,30633,23,15408.5,0.2,1114456,72.27341,560993.4,3722283,241.3932,1873718,15420
38,C3A2 EEG,0.8,32.60082,108.8867,30,5,0.9,30633,23,15408.5,0.2,998660.9,64.764,502704.7,3335528,216.3118,1679034,15420
38,C3A2 EEG,1,26.04084,86.9764,30,5,0.9,30633,23,15408.5,0.2,797709,51.7321,401549.7,2664348,172.7852,1341176,15420
38,C3A2 EEG,1.2,21.71076,72.51394,30,5,0.9,30633,23,15408.5,0.2,665065.7,43.13007,334779.9,2221319,144.0544,1118165,15420
38,C3A2 EEG,1.4,16.87004,56.34594,30,5,0.9,30633,23,15408.5,0.2,516780,33.51362,260136,1726045,111.9355,868854.3,15420
38,C3A2 EEG,1.6,12.5458,41.90298,30,5,0.9,30633,23,15408.5,0.2,384315.5,24.92319,193456.3,1283614,83.24344,646143.9,15420
38,C3A2 EEG,1.8,10.82758,36.16412,30,5,0.9,30633,23,15408.5,0.2,331681.3,21.50981,166961.3,1107816,71.84278,557650.8,15420
38,C3A2 EEG,2,9.500994,31.73332,30,5,0.9,30633,23,15408.5,0.2,291043.9,18.87445,146505.3,972086.8,63.04065,489327.8,15420
38,C3A2 EEG,2.2,8.401138,28.0598,30,5,0.9,30633,23,15408.5,0.2,257352.1,16.6895,129545.5,859555.9,55.74292,432682.1,15420
38,C3A2 EEG,2.4,7.544658,25.19916,30,5,0.9,30633,23,15408.5,0.2,231115.5,14.98804,116338.6,771925.8,50.06004,388571,15420
38,C3A2 EEG,2.6,7.084919,23.66363,30,5,0.9,30633,23,15408.5,0.2,217032.3,14.07473,109249.4,724887.9,47.00959,364893.1,15420
38,C3A2 EEG,2.8,6.026739,20.12931,30,5,0.9,30633,23,15408.5,0.2,184617.1,11.97257,92932.31,616621.1,39.9884,310393.9,15420
38,C3A2 EEG,3,5.156279,17.22197,30,5,0.9,30633,23,15408.5,0.2,157952.3,10.24334,79509.82,527560.6,34.21275,265562.8,15420
38,C3A2 EEG,3.2,4.599035,15.36078,30,5,0.9,30633,23,15408.5,0.2,140882.2,9.136332,70917.12,470546.7,30.51535,236863.2,15420
38,C3A2 EEG,3.4,4.038461,13.48846,30,5,0.9,30633,23,15408.5,0.2,123710.2,8.02271,62273.07,413192,26.79585,207992.1,15420
38,C3A2 EEG,3.6,3.563497,11.90208,30,5,0.9,30633,23,15408.5,0.2,109160.6,7.079158,54949.13,364596.5,23.64439,183530.1,15420
38,C3A2 EEG,3.8,3.184246,10.63538,30,5,0.9,30633,23,15408.5,0.2,97543.02,6.325747,49101.08,325793.7,21.128,163997.6,15420
38,C3A2 EEG,4,2.832976,9.462141,30,5,0.9,30633,23,15408.5,0.2,86782.57,5.627923,43684.5,289853.8,18.79726,145906.2,15420
38,C3A2 EEG,4.2,2.429027,8.11295,30,5,0.9,30633,23,15408.5,0.2,74408.38,4.825446,37455.6,248524,16.11699,125101.7,15420
38,C3A2 EEG,4.4,2.194781,7.330569,30,5,0.9,30633,23,15408.5,0.2,67232.73,4.360099,33843.52,224557.3,14.56273,113037.4,15420
38,C3A2 EEG,4.6,2.075047,6.930657,30,5,0.9,30633,23,15408.5,0.2,63564.91,4.122238,31997.22,212306.8,13.76828,106870.7,15420
38,C3A2 EEG,4.8,1.944665,6.49518,30,5,0.9,30633,23,15408.5,0.2,59570.92,3.863224,29986.73,198966.9,12.90317,100155.7,15420
38,C3A2 EEG,5,1.792848,5.988113,30,5,0.9,30633,23,15408.5,0.2,54920.32,3.561629,27645.72,183433.9,11.89584,92336.71,15420
38,C3A2 EEG,5.2,1.656141,5.531511,30,5,0.9,30633,23,15408.5,0.2,50732.57,3.29005,25537.7,169446.8,10.98877,85295.9,15420
38,C3A2 EEG,5.4,1.521067,5.080364,30,5,0.9,30633,23,15408.5,0.2,46594.85,3.021715,23454.86,155626.8,10.09253,78339.22,15420
38,C3A2 EEG,5.6,1.405069,4.692929,30,5,0.9,30633,23,15408.5,0.2,43041.46,2.791275,21666.16,143758.5,9.322859,72364.96,15420
38,C3A2 EEG,5.8,1.328572,4.437431,30,5,0.9,30633,23,15408.5,0.2,40698.15,2.639309,20486.58,135931.8,8.815293,68425.18,15420
38,C3A2 EEG,6,1.273049,4.251982,30,5,0.9,30633,23,15408.5,0.2,38997.3,2.529008,19630.41,130251,8.446886,65565.57,15420
38,C3A2 EEG,6.2,1.220946,4.077961,30,5,0.9,30633,23,15408.5,0.2,37401.25,2.425503,18826.99,124920.2,8.101179,62882.16,15420
38,C3A2 EEG,6.4,1.176074,3.928087,30,5,0.9,30633,23,15408.5,0.2,36026.67,2.33636,18135.06,120329.1,7.803443,60571.1,15420
38,C3A2 EEG,6.6,1.139069,3.804489,30,5,0.9,30633,23,15408.5,0.2,34893.09,2.262846,17564.44,116542.9,7.557906,58665.22,15420
38,C3A2 EEG,6.8,1.061377,3.544998,30,5,0.9,30633,23,15408.5,0.2,32513.15,2.108505,16366.43,108593.9,7.042408,54663.87,15420
38,C3A2 EEG,7,1.03888,3.46986,30,5,0.9,30633,23,15408.5,0.2,31824.02,2.063815,16019.53,106292.2,6.89314,53505.24,15420
38,C3A2 EEG,7.2,1.016455,3.394959,30,5,0.9,30633,23,15408.5,0.2,31137.06,2.019265,15673.73,103997.8,6.744344,52350.27,15420
38,C3A2 EEG,7.4,0.9763536,3.261021,30,5,0.9,30633,23,15408.5,0.2,29908.64,1.939601,15055.37,99894.86,6.478266,50284.94,15420
38,C3A2 EEG,7.6,0.9351001,3.123234,30,5,0.9,30633,23,15408.5,0.2,28644.92,1.857647,14419.24,95674.04,6.204542,48160.27,15420
38,C3A2 EEG,7.8,0.9406481,3.141765,30,5,0.9,30633,23,15408.5,0.2,28814.87,1.868669,14504.79,96241.67,6.241354,48446.01,15420
38,C3A2 EEG,8,0.9622621,3.213955,30,5,0.9,30633,23,15408.5,0.2,29476.98,1.911607,14838.08,98453.1,6.384766,49559.19,15420
38,C3A2 EEG,8.2,0.9064946,3.027692,30,5,0.9,30633,23,15408.5,0.2,27768.65,1.80082,13978.15,92747.29,6.01474,46687.01,15420
38,C3A2 EEG,8.4,0.8745426,2.920972,30,5,0.9,30633,23,15408.5,0.2,26789.86,1.737345,13485.45,89478.14,5.802733,45041.39,15420
38,C3A2 EEG,8.6,0.8912216,2.97668,30,5,0.9,30633,23,15408.5,0.2,27300.79,1.770479,13742.64,91184.64,5.913401,45900.41,15420
38,C3A2 EEG,8.8,0.9033784,3.017284,30,5,0.9,30633,23,15408.5,0.2,27673.19,1.79463,13930.09,92428.46,5.994063,46526.52,15420
38,C3A2 EEG,9,0.947643,3.165128,30,5,0.9,30633,23,15408.5,0.2,29029.15,1.882565,14612.65,96957.35,6.287766,48806.27,15420
38,C3A2 EEG,9.2,0.9756268,3.258593,30,5,0.9,30633,23,15408.5,0.2,29886.37,1.938157,15044.16,99820.49,6.473443,50247.51,15420
38,C3A2 EEG,9.4,0.9865062,3.294931,30,5,0.9,30633,23,15408.5,0.2,30219.64,1.959769,15211.93,100933.6,6.54563,50807.83,15420
38,C3A2 EEG,9.6,1.024298,3.421155,30,5,0.9,30633,23,15408.5,0.2,31377.32,2.034846,15794.67,104800.2,6.796384,52754.21,15420
38,C3A2 EEG,9.8,1.050862,3.509879,30,5,0.9,30633,23,15408.5,0.2,32191.05,2.087617,16204.29,107518.1,6.97264,54122.33,15420
38,C3A2 EEG,10,1.067936,3.566906,30,5,0.9,30633,23,15408.5,0.2,32714.09,2.121536,16467.57,109265,7.08593,55001.7,15420
38,C3A2 EEG,10.2,1.177264,3.932062,30,5,0.9,30633,23,15408.5,0.2,36063.13,2.338725,18153.41,120450.9,7.81134,60632.4,15420
38,C3A2 EEG,10.4,1.283542,4.287032,30,5,0.9,30633,23,15408.5,0.2,39318.76,2.549855,19792.23,131324.6,8.516514,66106.03,15420
38,C3A2 EEG,10.6,1.326375,4.430093,30,5,0.9,30633,23,15408.5,0.2,40630.85,2.634945,20452.7,135707,8.800716,68312.03,15420
38,C3A2 EEG,10.8,1.266855,4.231297,30,5,0.9,30633,23,15408.5,0.2,38807.58,2.516704,19534.91,129617.3,8.405793,65246.6,15420
38,C3A2 EEG,11,1.211918,4.047807,30,5,0.9,30633,23,15408.5,0.2,37124.7,2.407568,18687.78,123996.5,8.041277,62417.19,15420
38,C3A2 EEG,11.2,1.12932,3.771928,30,5,0.9,30633,23,15408.5,0.2,34594.45,2.243479,17414.11,115545.5,7.49322,58163.12,15420
38,C3A2 EEG,11.4,1.105906,3.693727,30,5,0.9,30633,23,15408.5,0.2,33877.22,2.196967,17053.07,113149.9,7.337868,56957.27,15420
38,C3A2 EEG,11.6,1.046785,3.496262,30,5,0.9,30633,23,15408.5,0.2,32066.17,2.079518,16141.43,107101,6.94559,53912.36,15420
38,C3A2 EEG,11.8,1.009623,3.372139,30,5,0.9,30633,23,15408.5,0.2,30927.77,2.005692,15568.38,103298.7,6.69901,51998.39,15420
38,C3A2 EEG,12,1.07099,3.577108,30,5,0.9,30633,23,15408.5,0.2,32807.65,2.127604,16514.67,109577.5,7.106196,55159,15420
38,C3A2 EEG,12.2,1.120362,3.742008,30,5,0.9,30633,23,15408.5,0.2,34320.04,2.225683,17275.98,114628.9,7.433782,57701.76,15420
38,C3A2 EEG,12.4,1.087402,3.631922,30,5,0.9,30633,23,15408.5,0.2,33310.38,2.160206,16767.74,111256.7,7.215088,56004.24,15420
38,C3A2 EEG,12.6,1.021961,3.413351,30,5,0.9,30633,23,15408.5,0.2,31305.74,2.030204,15758.64,104561.2,6.780881,52633.87,15420
38,C3A2 EEG,12.8,0.9725713,3.248388,30,5,0.9,30633,23,15408.5,0.2,29792.78,1.932087,14997.05,99507.88,6.45317,50090.15,15420
38,C3A2 EEG,13,0.876274,2.926755,30,5,0.9,30633,23,15408.5,0.2,26842.9,1.740785,13512.15,89655.29,5.814221,45130.57,15420
38,C3A2 EEG,13.2,0.845716,2.824692,30,5,0.9,30633,23,15408.5,0.2,25906.82,1.680079,13040.94,86528.78,5.611464,43556.74,15420
38,C3A2 EEG,13.4,0.8153655,2.723321,30,5,0.9,30633,23,15408.5,0.2,24977.09,1.619786,12572.94,83423.49,5.410084,41993.61,15420
38,C3A2 EEG,13.6,0.7655321,2.556877,30,5,0.9,30633,23,15408.5,0.2,23450.54,1.520788,11804.5,78324.82,5.07943,39427.04,15420
38,C3A2 EEG,13.8,0.7932292,2.649386,30,5,0.9,30633,23,15408.5,0.2,24298.99,1.57581,12231.59,81158.63,5.263205,40853.53,15420
38,C3A2 EEG,14,0.8256815,2.757776,30,5,0.9,30633,23,15408.5,0.2,25293.1,1.640279,12732.01,84478.96,5.478532,42524.91,15420
38,C3A2 EEG,14.2,0.8145029,2.72044,30,5,0.9,30633,23,15408.5,0.2,24950.67,1.618072,12559.63,83335.22,5.40436,41949.18,15420
38,C3A2 EEG,14.4,0.7566919,2.527351,30,5,0.9,30633,23,15408.5,0.2,23179.74,1.503226,11668.19,77420.34,5.020774,38971.75,15420
38,C3A2 EEG,14.6,0.7128173,2.38081,30,5,0.9,30633,23,15408.5,0.2,21835.73,1.416066,10991.64,72931.34,4.729659,36712.09,15420
38,C3A2 EEG,14.8,0.6357992,2.123569,30,5,0.9,30633,23,15408.5,0.2,19476.44,1.263063,9804.023,65051.3,4.218631,32745.44,15420
38,C3A2 EEG,15,0.5492999,1.834662,30,5,0.9,30633,23,15408.5,0.2,16826.7,1.091226,8470.204,56201.19,3.644694,28290.48,15420
38,C3A2 EEG,15.2,0.501076,1.673594,30,5,0.9,30633,23,15408.5,0.2,15349.46,0.9954255,7726.592,51267.2,3.324721,25806.82,15420
38,C3A2 EEG,15.4,0.4614039,1.541089,30,5,0.9,30633,23,15408.5,0.2,14134.19,0.9166139,7114.848,47208.18,3.06149,23763.59,15420
38,C3A2 EEG,15.6,0.3917935,1.30859,30,5,0.9,30633,23,15408.5,0.2,12001.81,0.7783275,6041.456,40086.05,2.599614,20178.46,15420
38,C3A2 EEG,15.8,0.3671006,1.226116,30,5,0.9,30633,23,15408.5,0.2,11245.39,0.7292733,5660.692,37559.62,2.435773,18906.71,15420
38,C3A2 EEG,16,0.4018623,1.34222,30,5,0.9,30633,23,15408.5,0.2,12310.25,0.7983299,6196.716,41116.23,2.666422,20697.03,15420
38,C3A2 EEG,16.2,0.4138411,1.382229,30,5,0.9,30633,23,15408.5,0.2,12677.19,0.8221267,6381.43,42341.83,2.745903,21313.97,15420
38,C3A2 EEG,16.4,0.4151042,1.386448,30,5,0.9,30633,23,15408.5,0.2,12715.89,0.8246359,6400.906,42471.06,2.754284,21379.03,15420
38,C3A2 EEG,16.6,0.4592071,1.533752,30,5,0.9,30633,23,15408.5,0.2,14066.89,0.9122498,7080.974,46983.42,3.046914,23650.45,15420
38,C3A2 EEG,16.8,0.4409154,1.472657,30,5,0.9,30633,23,15408.5,0.2,13506.56,0.8759119,6798.915,45111.92,2.925546,22708.38,15420
38,C3A2 EEG,17,0.3860131,1.289284,30,5,0.9,30633,23,15408.5,0.2,11824.74,0.7668443,5952.322,39494.63,2.56126,19880.76,15420
38,C3A2 EEG,17.2,0.3168206,1.058181,30,5,0.9,30633,23,15408.5,0.2,9705.167,0.6293882,4885.374,32415.26,2.102157,16317.15,15420
38,C3A2 EEG,17.4,0.2899536,0.9684452,30,5,0.9,30633,23,15408.5,0.2,8882.15,0.5760149,4471.085,29666.38,1.92389,14933.42,15420
38,C3A2 EEG,17.6,0.2723615,0.9096875,30,5,0.9,30633,23,15408.5,0.2,8343.25,0.5410668,4199.815,27866.46,1.807163,14027.38,15420
38,C3A2 EEG,17.8,0.3024403,1.010151,30,5,0.9,30633,23,15408.5,0.2,9264.653,0.6008206,4663.629,30943.94,2.006741,15576.52,15420
38,C3A2 EEG,18,0.3373775,1.126841,30,5,0.9,30633,23,15408.5,0.2,10334.89,0.6702261,5202.362,34518.52,2.238555,17375.89,15420
38,C3A2 EEG,18.2,0.332116,1.109267,30,5,0.9,30633,23,15408.5,0.2,10173.71,0.6597737,5121.229,33980.19,2.203644,17104.9,15420
38,C3A2 EEG,18.4,0.349028,1.165753,30,5,0.9,30633,23,15408.5,0.2,10691.77,0.6933706,5382.012,35710.53,2.315858,17975.92,15420
38,C3A2 EEG,18.6,0.3361727,1.122817,30,5,0.9,30633,23,15408.5,0.2,10297.98,0.6678325,5183.783,34395.24,2.230561,17313.83,15420
38,C3A2 EEG,18.8,0.3195336,1.067242,30,5,0.9,30633,23,15408.5,0.2,9788.274,0.6347778,4927.209,32692.83,2.120158,16456.88,15420
38,C3A2 EEG,19,0.3487065,1.16468,30,5,0.9,30633,23,15408.5,0.2,10681.93,0.692732,5377.055,35677.64,2.313725,17959.36,15420
38,C3A2 EEG,19.2,0.3621228,1.20949,30,5,0.9,30633,23,15408.5,0.2,11092.91,0.7193844,5583.934,37050.31,2.402744,18650.34,15420
38,C3A2 EEG,19.4,0.3399965,1.135588,30,5,0.9,30633,23,15408.5,0.2,10415.11,0.6754289,5242.746,34786.48,2.255932,17510.77,15420
38,C3A2 EEG,19.6,0.3278678,1.095079,30,5,0.9,30633,23,15408.5,0.2,10043.58,0.6513343,5055.722,33545.54,2.175457,16886.11,15420
38,C3A2 EEG,19.8,0.339901,1.135269,30,5,0.9,30633,23,15408.5,0.2,10412.19,0.6752392,5241.274,34776.71,2.255299,17505.85,15420
38,C3A2 EEG,20,0.3318757,1.108465,30,5,0.9,30633,23,15408.5,0.2,10166.35,0.6592963,5117.523,33955.6,2.202049,17092.53,15420
38,C3A2 EEG,20.2,0.2860005,0.9552415,30,5,0.9,30633,23,15408.5,0.2,8761.052,0.5681616,4410.127,29261.91,1.89766,14729.82,15420
38,C3A2 EEG,20.4,0.3106084,1.037432,30,5,0.9,30633,23,15408.5,0.2,9514.867,0.6170471,4789.581,31779.66,2.060937,15997.2,15420
38,C3A2 EEG,20.6,0.3416994,1.141276,30,5,0.9,30633,23,15408.5,0.2,10467.28,0.6788118,5269.005,34960.71,2.267231,17598.48,15420
38,C3A2 EEG,20.8,0.3290704,1.099095,30,5,0.9,30633,23,15408.5,0.2,10080.41,0.6537233,5074.265,33668.58,2.183436,16948.05,15420
38,C3A2 EEG,21,0.3361955,1.122893,30,5,0.9,30633,23,15408.5,0.2,10298.68,0.6678779,5184.135,34397.58,2.230712,17315.01,15420
38,C3A2 EEG,21.2,0.3556929,1.188014,30,5,0.9,30633,23,15408.5,0.2,10895.94,0.7066109,5484.784,36392.44,2.36008,18319.18,15420
38,C3A2 EEG,21.4,0.3795616,1.267736,30,5,0.9,30633,23,15408.5,0.2,11627.11,0.7540279,5852.84,38834.55,2.518453,19548.49,15420
38,C3A2 EEG,21.6,0.3262324,1.089616,30,5,0.9,30633,23,15408.5,0.2,9993.478,0.6480855,5030.504,33378.22,2.164605,16801.88,15420
38,C3A2 EEG,21.8,0.3171222,1.059188,30,5,0.9,30633,23,15408.5,0.2,9714.403,0.6299872,4890.024,32446.11,2.104157,16332.68,15420
38,C3A2 EEG,22,0.3220367,1.075603,30,5,0.9,30633,23,15408.5,0.2,9864.951,0.6397504,4965.806,32948.93,2.136766,16585.79,15420
38,C3A2 EEG,22.2,0.3221339,1.075927,30,5,0.9,30633,23,15408.5,0.2,9867.929,0.6399435,4967.305,32958.88,2.137411,16590.8,15420
38,C3A2 EEG,22.4,0.3599381,1.202193,30,5,0.9,30633,23,15408.5,0.2,11025.98,0.7150444,5550.246,36826.79,2.388248,18537.82,15420
38,C3A2 EEG,22.6,0.4951577,1.653827,30,5,0.9,30633,23,15408.5,0.2,15168.17,0.9836684,7635.332,50661.68,3.285453,25502.01,15420
38,C3A2 EEG,22.8,0.4399496,1.469432,30,5,0.9,30633,23,15408.5,0.2,13476.98,0.8739932,6784.022,45013.1,2.919137,22658.63,15420
38,C3A2 EEG,23,0.3806077,1.27123,30,5,0.9,30633,23,15408.5,0.2,11659.16,0.756106,5868.97,38941.58,2.525394,19602.36,15420
38,C3A2 EEG,23.2,0.3910531,1.306117,30,5,0.9,30633,23,15408.5,0.2,11979.13,0.7768566,6030.038,40010.29,2.594701,20140.33,15420
38,C3A2 EEG,23.4,0.36986,1.235332,30,5,0.9,30633,23,15408.5,0.2,11329.92,0.7347549,5703.24,37841.93,2.454081,19048.82,15420
38,C3A2 EEG,23.6,0.3706825,1.23808,30,5,0.9,30633,23,15408.5,0.2,11355.12,0.736389,5715.924,37926.09,2.459539,19091.19,15420
38,C3A2 EEG,23.8,0.4151717,1.386674,30,5,0.9,30633,23,15408.5,0.2,12717.96,0.8247702,6401.948,42477.97,2.754732,21382.51,15420
38,C3A2 EEG,24,0.4055382,1.354497,30,5,0.9,30633,23,15408.5,0.2,12422.85,0.8056323,6253.399,41492.32,2.690812,20886.35,15420
38,C3A2 EEG,24.2,0.4247652,1.418716,30,5,0.9,30633,23,15408.5,0.2,13011.83,0.8438283,6549.879,43459.52,2.818387,21876.6,15420
38,C3A2 EEG,24.4,0.4009471,1.339163,30,5,0.9,30633,23,15408.5,0.2,12282.21,0.7965118,6182.604,41022.59,2.660349,20649.9,15420
38,C3A2 EEG,24.6,0.426384,1.424123,30,5,0.9,30633,23,15408.5,0.2,13061.42,0.8470443,6574.842,43625.15,2.829128,21959.97,15420
38,C3A2 EEG,24.8,0.4350615,1.453106,30,5,0.9,30633,23,15408.5,0.2,13327.24,0.8642828,6708.649,44512.98,2.886704,22406.89,15420
38,C3A2 EEG,25,0.3191584,1.065989,30,5,0.9,30633,23,15408.5,0.2,9776.779,0.6340324,4921.423,32654.44,2.117668,16437.55,15420
38,C3A2 EEG,25.2,0.3395515,1.134102,30,5,0.9,30633,23,15408.5,0.2,10401.48,0.6745448,5235.884,34740.94,2.252979,17487.85,15420
38,C3A2 EEG,25.4,0.2960141,0.988687,30,5,0.9,30633,23,15408.5,0.2,9067.799,0.5880544,4564.537,30286.45,1.964102,15245.55,15420
38,C3A2 EEG,25.6,0.259285,0.8660118,30,5,0.9,30633,23,15408.5,0.2,7942.676,0.5150893,3998.174,26528.54,1.720398,13353.9,15420
38,C3A2 EEG,25.8,0.3022851,1.009632,30,5,0.9,30633,23,15408.5,0.2,9259.901,0.6005124,4661.237,30928.07,2.005711,15568.53,15420
38,C3A2 EEG,26,0.3448528,1.151808,30,5,0.9,30633,23,15408.5,0.2,10563.87,0.6850762,5317.629,35283.34,2.288154,17760.88,15420
38,C3A2 EEG,26.2,0.2981478,0.9958137,30,5,0.9,30633,23,15408.5,0.2,9133.162,0.5922932,4597.439,30504.76,1.978259,15355.45,15420
38,C3A2 EEG,26.4,0.2696627,0.9006734,30,5,0.9,30633,23,15408.5,0.2,8260.577,0.5357054,4158.199,27590.33,1.789256,13888.38,15420
38,C3A2 EEG,26.6,0.2924047,0.9766317,30,5,0.9,30633,23,15408.5,0.2,8957.233,0.5808841,4508.881,29917.16,1.940153,15059.66,15420
38,C3A2 EEG,26.8,0.2687547,0.8976408,30,5,0.9,30633,23,15408.5,0.2,8232.764,0.5339017,4144.198,27497.43,1.783232,13841.62,15420
38,C3A2 EEG,27,0.2318723,0.7744534,30,5,0.9,30633,23,15408.5,0.2,7102.944,0.4606319,3575.471,23723.83,1.538511,11942.07,15420
38,C3A2 EEG,27.2,0.2656656,0.8873231,30,5,0.9,30633,23,15408.5,0.2,8138.134,0.5277649,4096.563,27181.37,1.762735,13682.52,15420
38,C3A2 EEG,27.4,0.3335749,1.11414,30,5,0.9,30633,23,15408.5,0.2,10218.4,0.6626719,5143.726,34129.46,2.213324,17180.04,15420
38,C3A2 EEG,27.6,0.3280587,1.095716,30,5,0.9,30633,23,15408.5,0.2,10049.42,0.6517134,5058.665,33565.07,2.176723,16895.94,15420
38,C3A2 EEG,27.8,0.2793796,0.9331278,30,5,0.9,30633,23,15408.5,0.2,8558.234,0.5550087,4308.033,28584.5,1.853729,14388.83,15420
38,C3A2 EEG,28,0.2688706,0.8980279,30,5,0.9,30633,23,15408.5,0.2,8236.314,0.5341319,4145.985,27509.29,1.784001,13847.59,15420
38,C3A2 EEG,28.2,0.2516147,0.840393,30,5,0.9,30633,23,15408.5,0.2,7707.712,0.4998516,3879.898,25743.76,1.669504,12958.86,15420
38,C3A2 EEG,28.4,0.2824835,0.9434948,30,5,0.9,30633,23,15408.5,0.2,8653.316,0.5611749,4355.895,28902.08,1.874324,14548.69,15420
38,C3A2 EEG,28.6,0.3243292,1.08326,30,5,0.9,30633,23,15408.5,0.2,9935.176,0.6443046,5001.156,33183.49,2.151977,16703.86,15420
38,C3A2 EEG,28.8,0.3393728,1.133505,30,5,0.9,30633,23,15408.5,0.2,10396.01,0.6741899,5233.129,34722.67,2.251794,17478.65,15420
38,C3A2 EEG,29,0.2946982,0.9842919,30,5,0.9,30633,23,15408.5,0.2,9027.489,0.5854403,4544.246,30151.81,1.955371,15177.78,15420
38,C3A2 EEG,29.2,0.3093185,1.033124,30,5,0.9,30633,23,15408.5,0.2,9475.354,0.6144847,4769.692,31647.68,2.052379,15930.77,15420
38,C3A2 EEG,29.4,0.3173844,1.060064,30,5,0.9,30633,23,15408.5,0.2,9722.437,0.6305082,4894.068,32472.94,2.105897,16346.19,15420
38,C3A2 EEG,29.6,0.3550823,1.185975,30,5,0.9,30633,23,15408.5,0.2,10877.24,0.7053979,5475.369,36329.97,2.356029,18287.73,15420
38,C3A2 EEG,29.8,0.3825994,1.277882,30,5,0.9,30633,23,15408.5,0.2,11720.17,0.7600627,5899.683,39145.36,2.53861,19704.94,15420
38,C3A2 EEG,30,0.281271,0.939445,30,5,0.9,30633,23,15408.5,0.2,8616.173,0.5587661,4337.198,28778.02,1.866279,14486.24,15420
38,C4A1 EEG,0.6,57.14708,190.8713,30,5,0.9,30633,23,15408.5,0.2,1750587,113.527,881208,5846959,379.1802,2943235,15420
38,C4A1 EEG,0.8,42.08597,140.5672,30,5,0.9,30633,23,15408.5,0.2,1289220,83.60698,648965.7,4305994,279.2473,2167545,15420
38,C4A1 EEG,1,29.8118,99.57141,30,5,0.9,30633,23,15408.5,0.2,913224.9,59.2234,459698,3050171,197.8062,1535391,15420
38,C4A1 EEG,1.2,21.92345,73.22433,30,5,0.9,30633,23,15408.5,0.2,671581.1,43.5526,338059.7,2243081,145.4657,1129119,15420
38,C4A1 EEG,1.4,16.52882,55.20625,30,5,0.9,30633,23,15408.5,0.2,506327.3,32.83575,254874.4,1691133,109.6714,851280.4,15420
38,C4A1 EEG,1.6,13.12919,43.85149,30,5,0.9,30633,23,15408.5,0.2,402186.5,26.08213,202452.1,1343303,87.11432,676190,15420
38,C4A1 EEG,1.8,11.1917,37.38028,30,5,0.9,30633,23,15408.5,0.2,342835.3,22.23316,172576,1145070,74.25876,576403.9,15420
38,C4A1 EEG,2,9.935618,33.18496,30,5,0.9,30633,23,15408.5,0.2,304357.8,19.73786,153207.2,1016555,65.92445,511712.1,15420
38,C4A1 EEG,2.2,8.895505,29.71099,30,5,0.9,30633,23,15408.5,0.2,272496,17.67159,137168.7,910136.6,59.02313,458143.4,15420
38,C4A1 EEG,2.4,7.927738,26.47864,30,5,0.9,30633,23,15408.5,0.2,242850.4,15.74905,122245.7,811120.3,52.60183,408300.7,15420
38,C4A1 EEG,2.6,7.197011,24.03802,30,5,0.9,30633,23,15408.5,0.2,220466,14.29741,110977.9,736356.6,47.75335,370666.2,15420
38,C4A1 EEG,2.8,6.262364,20.9163,30,5,0.9,30633,23,15408.5,0.2,191835,12.44066,96565.66,640728.9,41.55181,322529.3,15420
38,C4A1 EEG,3,5.374623,17.95124,30,5,0.9,30633,23,15408.5,0.2,164640.8,10.6771,82876.69,549900.4,35.6615,276808.1,15420
38,C4A1 EEG,3.2,4.741463,15.83649,30,5,0.9,30633,23,15408.5,0.2,145245.2,9.419277,73113.36,485119.1,31.46038,244198.6,15420
38,C4A1 EEG,3.4,4.148595,13.85631,30,5,0.9,30633,23,15408.5,0.2,127083.9,8.241499,63971.34,424460.3,27.52661,213664.3,15420
38,C4A1 EEG,3.6,3.685483,12.30951,30,5,0.9,30633,23,15408.5,0.2,112897.4,7.321493,56830.16,377077.4,24.45379,189812.7,15420
